E. coli ATCC11775,P. aeruginosa PAO1,P. aeruginosa PA14,S. aureus ATCC12600,E. coli AIG221,E. coli AIG222,K. pneumoniae ATCC13883,A. baumannii ATCC19606,A. muciniphila ATCC BAA-835,B. fragilis ATCC25285,B. vulgatus ATCC8482,C. aerofaciens ATCC25986,C. scindens ATCC35704,B. thetaiotaomicron ATCC29148,B. thetaiotaomicron Complemmented,B. thetaiotaomicron Mutant,B. uniformis ATCC8492,B. eggerthi ATCC27754,C. spiroforme ATCC29900,P. distasonis ATCC8503,P. copri DSMZ18205,B. ovatus ATCC8483,E. rectale ATCC33656,C. symbiosum,R. obeum,R. torques,S. aureus (ATCC BAA-1556) - MRSA,vancomycin-resistant E. faecalis ATCC700802,vancomycin-resistant E. faecium ATCC700221,E. coli Nissle,Salmonella enterica ATCC 9150 (BEIRES NR-515),Salmonella enterica (BEIRES NR-170),Salmonella enterica ATCC 9150 (BEIRES NR-174),L. monocytogenes ATCC 19111 (BEIRES NR-106)
35.85807,25.067848,24.072346,43.070778,25.685612,28.105743,68.75258,20.724705,26.374756,107.239525,14.7719555,17.971653,10.531411,86.670845,107.343544,93.87928,78.86638,82.54925,88.475174,79.00804,106.250084,96.55781,60.045654,262.0005,456.32486,322.02716,62.288136,86.886154,18.173832,859.33563,17.101324,204.14626,193.3085,25.035732
34.298553,109.8694,107.10388,16.577227,28.105915,18.466763,39.083515,17.726597,35.917686,56.102417,23.55919,48.29963,24.075132,34.135693,55.321327,43.73082,21.85256,28.938206,18.537504,52.13198,31.491611,43.764942,22.88522,68.88176,193.72983,101.24843,21.341702,50.18112,11.861109,610.00183,24.883146,264.05496,247.89621,35.985344
37.96082,17.082483,23.488094,62.172813,28.113148,27.927036,114.125465,21.159634,5.1965413,94.5476,7.643219,10.239931,6.2456436,77.39909,106.44989,73.17363,52.968178,56.036327,37.75314,69.30892,66.384995,99.50314,41.700634,213.58601,632.45374,326.43906,63.703075,83.17669,11.069964,423.75864,10.274033,237.73022,219.88376,23.74648
30.946445,25.182087,28.107998,57.582054,23.56831,21.965382,85.04984,12.876617,11.808273,107.02256,16.355692,23.209303,14.662127,87.128586,113.76256,84.406906,74.56395,72.84306,83.68111,86.77514,81.652725,105.63743,58.089855,277.25674,465.5604,367.08237,68.40732,97.51573,16.161701,1038.874,10.315073,315.57016,209.5352,24.195255
21.413998,28.115253,31.219097,55.25285,15.372406,17.754524,33.44879,12.512873,17.954287,34.527393,14.580249,14.584639,8.169069,25.996405,52.996483,37.79886,16.559265,19.922098,21.433226,20.058868,28.258408,39.44782,18.88388,102.72927,250.20279,140.04147,56.929962,72.90415,13.357221,241.02917,15.302687,138.93503,127.742714,20.274149
39.58727,20.98024,22.027134,41.44617,24.690441,28.113089,79.47149,25.39672,25.965918,106.46078,10.57741,13.500635,5.2177114,86.02046,108.61931,97.82402,80.07176,90.79906,119.080956,87.66435,104.687096,101.32845,51.357433,253.81404,431.75333,369.8113,63.003326,83.57518,14.797792,907.9211,12.86075,390.24567,250.90178,22.36048
42.608776,24.42717,28.121857,45.629513,25.23133,26.257778,72.55681,23.099396,32.6604,95.17821,12.933092,13.514432,5.770705,74.60301,103.17975,82.335365,65.44381,64.89707,74.20983,77.39403,91.54646,86.19786,31.026016,176.41641,413.40802,278.98712,66.981094,85.809685,14.46317,674.3538,11.49018,598.4151,267.5889,22.176718
36.92993,26.640347,25.40077,39.70339,25.839142,28.122631,70.88933,23.595264,37.67339,108.23197,15.5340395,17.474545,8.509607,89.65508,110.07743,96.482475,82.00939,84.33557,92.24712,85.976524,109.810074,95.895615,56.4115,235.79546,440.31778,301.95575,60.436867,88.04436,14.828178,867.30975,18.737867,209.76016,203.8821,26.783184
36.26141,25.605999,28.125244,49.07784,19.835888,24.2392,59.04174,18.648855,22.743402,79.6476,16.019962,19.396976,9.552675,63.01172,85.163956,72.6877,49.521996,52.231335,61.800373,53.924572,74.083664,75.19385,42.377758,153.18338,312.46777,202.28932,68.00144,85.78379,15.0173855,875.26465,11.06454,260.122,158.36159,17.919117
27.96103,28.76113,28.12708,73.82638,13.893959,14.388751,47.605595,13.4587755,9.2495,102.728806,34.19854,30.357883,32.246086,75.188034,103.181076,80.21617,59.014015,55.880585,81.73942,62.178566,74.56046,103.995155,69.166016,232.31973,319.75644,275.48044,79.6606,99.07427,14.900209,737.3949,6.6586175,240.1973,153.65207,12.800362
30.937952,21.331713,28.130655,56.649677,20.801874,19.643066,78.76825,14.499265,31.968933,82.89337,16.786707,19.825684,12.34044,66.84248,95.84655,69.821175,50.20588,51.350605,51.99946,56.638725,61.447155,81.1573,36.531494,200.65294,477.22736,295.00253,64.26936,96.52696,11.567839,311.11435,13.523979,256.50555,202.41757,22.371351
34.13055,18.401108,18.88167,41.507286,24.89762,28.134022,75.52917,24.363993,23.299252,106.705124,9.77738,11.329603,5.4547973,90.29017,110.903305,99.04588,76.50513,84.92903,96.84264,85.654686,113.47896,100.676895,47.193195,272.4733,562.56506,314.88757,63.54068,84.04172,13.423935,929.6957,13.33653,338.08575,257.80338,21.379595
28.101856,28.13876,30.860203,45.079147,19.749424,19.302788,80.95543,12.512447,39.5043,88.9327,24.896988,25.859512,15.090543,71.64067,97.18729,78.94097,55.348583,53.559135,87.63608,83.463264,72.953606,80.34413,37.990074,150.70091,392.13956,221.98299,62.87898,90.483315,10.8461075,374.57657,9.878299,273.6302,184.2136,17.44986
31.18101,15.7814,23.7701,65.38532,28.135086,28.083914,84.362526,22.601318,9.105376,79.22841,10.768946,14.722092,9.137388,62.451073,88.13722,66.27567,44.01086,48.671886,46.803295,55.224354,62.402397,84.08778,45.736458,206.94974,509.43448,273.66177,65.05278,80.88029,14.327391,617.5498,10.356081,246.08989,242.77377,23.244848
13.131226,28.136944,33.091198,45.743523,10.350698,7.1118493,43.90108,4.031139,5.9394984,38.616707,7.6505837,19.525488,9.528669,21.992914,50.226917,32.2632,17.687122,18.053192,31.852316,32.199833,21.721409,40.389797,23.108227,119.47089,329.76715,149.9079,48.725296,75.08616,14.236804,308.89023,5.202998,207.13318,265.3786,15.915436
28.137625,17.612846,31.04195,40.05889,17.566933,16.706844,81.69868,13.903002,11.702368,95.34693,14.953099,20.399883,13.204106,62.650078,90.008385,74.33585,50.718513,54.75237,65.40457,88.216965,74.662575,79.174515,41.520947,143.43597,308.82587,219.62277,53.438805,81.7442,7.367776,369.99286,5.363902,251.1294,251.26811,12.522062
42.408813,22.889284,28.145252,56.555664,24.435997,25.017412,82.046684,19.952063,23.956907,95.141426,13.223154,18.321222,8.647313,75.34342,102.27273,85.054726,67.4564,71.61223,78.241455,76.15199,86.23354,86.24571,37.479168,185.68214,437.2809,237.3278,73.311844,94.07534,20.447815,893.5213,11.192706,373.2614,226.71635,21.050499
28.141642,23.206287,35.30331,68.38904,23.47323,17.320759,78.1058,10.572699,2.0291343,66.23247,9.588514,15.262525,20.24771,48.01714,86.010544,50.53167,36.516575,29.590633,17.612988,39.094128,33.05234,82.856735,45.383476,289.83435,509.61856,367.80536,61.899525,87.37718,11.710555,222.87515,10.720721,115.70547,111.12874,29.586634
34.295986,17.420982,22.458935,49.48914,24.454453,27.084951,104.379745,28.147665,10.951612,104.47945,9.324974,11.24473,9.19539,86.152176,109.060715,89.92839,72.37163,79.416534,73.09432,87.40883,85.6868,108.4698,55.362335,260.9778,569.0877,331.78156,56.05021,86.67467,9.192219,493.07602,13.643405,231.66696,223.36935,25.092566
34.37153,26.873419,28.145184,38.237564,23.708103,26.473185,84.26519,21.91606,43.4739,111.086,21.212267,23.309698,11.809167,93.69816,113.54049,97.57465,75.024704,74.823006,115.25842,86.92342,102.17516,103.00338,61.011986,267.06165,449.798,407.84387,63.30233,88.178665,13.134935,811.6845,11.14515,574.11035,257.1732,21.324902
37.42559,16.10403,22.724798,54.34779,27.03416,28.14384,121.49341,26.232922,8.733187,96.63796,6.673341,9.60552,5.9868636,79.93802,108.25432,82.83055,63.830284,67.33483,54.198845,76.17891,76.799324,102.17247,46.5168,253.70322,665.7772,367.27332,59.573067,87.52877,9.796335,439.92365,10.827425,278.8438,258.59927,23.414576
25.925274,22.009104,24.736073,62.820015,32.673973,28.146368,76.35949,7.7230744,8.9229145,100.58471,14.444994,12.528914,18.771414,83.64472,103.4224,75.41361,58.10795,49.368156,51.975655,77.437225,76.36308,97.816895,53.732613,224.34663,455.38297,245.2626,73.170784,76.349396,14.286247,507.06586,9.685545,417.33554,239.67343,17.046574
28.309017,21.081652,26.408466,37.63822,21.615025,26.483576,52.776436,28.150873,32.0157,68.96461,16.937237,17.464314,10.612899,56.2158,77.93916,69.4193,52.048542,52.361275,48.625618,57.086296,73.57445,63.345634,37.169792,156.40373,388.01422,210.57585,51.728912,70.82292,13.998769,985.1593,8.010159,377.35352,281.78027,13.91216
35.38219,21.831694,22.47311,30.695538,24.713232,25.747875,75.80432,28.156342,59.646107,95.53728,8.14595,9.318599,3.0895233,82.274376,108.76271,87.08167,85.095535,84.188225,64.71364,91.21423,95.215805,85.17133,30.28505,174.72371,443.9059,258.07358,52.07135,73.60706,13.579901,796.22107,16.717403,291.63162,277.12784,25.873768
37.422127,20.484331,23.954731,39.485924,27.971195,28.154118,78.37201,21.17475,21.717817,101.91687,11.082127,13.262884,6.6218557,81.399864,106.49921,89.66252,75.67784,75.8569,91.72393,86.73776,104.53688,93.04505,42.835773,249.80151,510.82013,338.23233,62.41046,84.26084,15.9129305,983.068,11.753681,472.59326,403.00992,23.670517
31.544077,20.142796,26.76922,30.50803,21.324093,27.989681,55.026093,28.155878,38.546505,65.716805,16.315815,18.561918,6.6213555,53.680695,75.51495,65.319885,45.66938,46.071472,45.06834,57.660454,67.69356,59.59475,30.73888,134.63376,354.87164,175.91342,45.97609,70.146706,11.59202,940.0866,9.230352,283.51486,304.61902,16.175505
25.537643,15.225443,24.603413,57.01281,35.24657,28.161596,98.587944,17.18173,6.2463694,79.63963,8.899815,13.530066,8.440242,61.148537,94.23459,67.56066,49.466347,52.06449,46.583935,72.11141,57.893444,84.244484,39.963516,261.41678,649.8588,335.1797,59.49995,73.78103,13.825079,1139.8079,12.709233,419.10025,359.83035,29.542828
24.124615,28.171448,31.866144,60.057686,23.283792,21.747341,88.94267,15.589114,24.454693,87.58631,21.975014,21.68899,28.758139,66.15447,94.701126,72.195145,38.951145,42.605827,59.356987,67.25474,60.14225,86.826355,65.36558,194.03716,501.69476,259.0572,68.007904,96.883125,14.435262,253.02986,13.783983,154.11708,158.19244,26.94128
28.171518,25.840906,30.93901,36.186497,14.628291,15.462189,53.677258,12.744356,37.72164,61.141865,8.4176235,13.137982,4.140441,42.98853,74.47618,54.40566,32.917408,38.294098,39.18902,45.74804,47.960472,56.685993,16.606142,106.047745,435.57892,152.93167,49.23578,74.21356,8.307637,675.00525,8.809741,313.87378,221.55606,18.319414
40.617424,21.191792,22.010412,43.840622,24.101883,28.168203,81.7335,27.496466,28.845211,107.287636,9.86954,12.526456,3.5894291,90.00477,111.06287,95.5527,73.30615,82.762054,92.287094,87.01753,104.00991,99.80071,38.356842,213.94522,461.93854,297.73697,65.339386,88.92134,12.332039,744.151,13.140137,372.97696,225.28207,23.046253
30.79512,28.051249,28.16962,56.75821,28.143223,26.336487,58.57242,16.04546,13.982425,69.55199,16.474865,18.509407,23.965721,59.360687,85.62958,64.236565,44.04124,44.62057,65.905624,45.680984,48.44329,81.9317,43.26238,203.12175,475.63046,240.1137,63.966076,86.2047,20.429073,1009.01855,22.84618,324.09137,256.43677,34.385426
34.938316,17.823692,18.489395,28.519611,25.676182,28.17475,64.08467,25.723965,49.53931,96.7338,9.630797,10.142603,3.3328938,83.119934,106.01625,92.66578,89.99383,90.36809,65.55855,78.4095,105.65004,87.23607,38.395893,228.35262,513.46655,291.89026,46.097435,72.76434,12.348546,1334.9868,18.685888,654.51953,362.70258,25.983088
35.739803,20.042624,19.382656,20.62054,28.177792,28.94524,56.408,27.79688,64.177086,86.34556,7.3379736,7.9992967,1.4074461,76.64783,101.232285,81.145996,80.511894,81.28895,42.055412,77.93977,94.90193,74.09717,23.294062,160.86081,497.13663,197.32462,38.447178,57.3843,11.233286,1164.3396,21.671429,361.89285,326.3764,31.156982
35.018665,28.179571,25.766712,67.26474,14.589943,16.494755,60.519398,11.052098,23.689035,101.67146,18.72627,18.064957,8.804514,77.598976,106.27158,77.41673,52.564262,55.20401,62.69038,71.56901,73.14727,88.660774,39.907387,144.32988,364.04572,236.91525,83.26489,100.543594,12.1226425,161.63132,10.0496235,127.25295,114.52976,14.836725
30.20837,22.177042,28.190332,44.81031,21.485485,21.570204,69.820946,11.627108,19.548653,81.97294,16.111122,19.776402,13.483418,61.9211,87.970314,67.03182,47.24363,48.71118,60.32322,59.07088,60.762012,80.919426,45.649883,156.21512,422.4043,252.83969,58.7884,84.308205,12.376816,529.81445,9.82837,226.21567,166.74783,19.748362
29.597218,23.036112,28.185665,60.156364,15.36969,19.009762,65.92477,15.310437,11.75844,79.16537,11.669502,21.983053,11.784259,50.837967,80.49899,61.777443,33.91671,38.561745,45.309437,45.119637,57.01676,74.96817,43.285652,189.11554,411.91324,299.7729,68.4555,95.514465,14.183477,128.86806,8.619597,87.76025,85.79993,17.409796
35.815956,24.819387,23.9239,43.35212,28.00954,28.19602,77.68445,25.377123,37.786915,100.688705,15.202214,17.891563,7.5043497,88.565,107.58431,97.45433,82.00778,90.41757,100.49801,83.862114,110.95747,94.95915,50.030407,228.42615,451.79755,338.6291,65.17561,86.29008,17.367184,1607.0317,12.46903,766.07544,290.27213,21.973694
44.54602,20.452477,23.737263,36.806053,25.081581,28.19242,77.15189,23.392536,29.917765,102.206665,8.8605385,12.384121,3.9089634,79.55177,104.03921,90.6432,71.45705,79.268715,85.959175,88.95832,96.40252,91.40827,35.46873,216.43747,500.0694,298.4242,57.214386,79.740845,12.069478,942.30237,11.86536,354.94586,340.45563,24.175823
35.152702,28.199606,27.04927,54.82788,14.165428,17.3926,64.113815,9.873906,21.573666,117.6901,25.450932,25.013918,18.00386,85.6472,114.71098,89.36305,59.90565,60.66709,101.72015,80.695854,89.81827,103.343185,60.02171,229.14058,389.8184,309.9536,78.99013,94.2332,7.3549247,324.87625,5.857348,294.7979,157.53183,11.227266
36.986942,28.121786,28.198084,40.523094,18.138365,22.7151,68.07589,17.647324,25.255764,109.53465,23.133526,23.379879,16.913395,85.65221,109.16738,91.38696,66.16899,67.84657,92.51436,79.39868,92.93242,102.0963,59.43402,207.52603,403.58536,310.2314,62.237316,84.43484,9.28696,616.328,8.833669,563.58997,233.94785,17.794628
27.095587,13.366951,23.368689,44.79288,26.029455,28.20227,104.31401,30.53101,8.899559,91.081566,11.278149,10.968387,9.510413,78.37294,103.293495,78.81453,66.43968,60.39222,48.210247,78.3639,77.49336,90.000534,40.212303,219.49422,636.432,286.80258,50.010426,71.424126,8.918984,808.7141,11.602444,511.47064,374.62698,23.27267
27.225193,14.399472,23.662653,45.24276,28.045979,28.202215,96.785,29.205013,8.053623,86.33218,11.513166,13.494679,11.912628,71.80777,95.65869,77.08047,60.352825,59.508434,31.427197,67.499985,71.083786,87.64438,46.742317,180.92882,434.2436,270.15012,49.99005,73.6396,12.284233,253.32858,10.889982,145.53426,168.12393,25.761164
29.56363,13.259802,19.136312,43.628418,25.151764,28.204672,93.556145,23.913067,14.41495,100.725555,8.623812,9.468902,4.8264675,89.5033,108.39687,87.7016,85.76649,83.938194,67.6353,91.88518,94.17996,95.029755,42.90488,256.2105,511.7741,344.8211,53.226715,71.77815,6.7647486,695.4133,9.297586,357.7938,316.2237,19.97961
31.808704,24.65591,28.204803,77.7466,14.536011,15.584024,78.47688,12.505105,19.332878,84.298096,22.966951,15.953508,7.2662873,69.13806,104.630264,72.13037,46.527534,43.665977,39.779716,55.753807,55.510246,85.03391,23.553234,156.5732,366.81442,212.16739,74.033714,98.8434,11.260525,693.6303,10.601627,966.07556,183.35706,15.9285145
39.68287,22.25332,21.514439,41.957848,24.401613,28.207233,63.339714,20.318645,22.772558,92.06246,11.087822,14.906125,8.903006,73.7524,95.03389,80.34381,65.83479,71.973434,49.702682,72.26183,84.22625,82.91445,46.84112,171.22337,462.02792,246.60542,55.161053,75.98777,17.625904,688.3864,21.267696,485.46442,265.3381,28.4968
28.204441,20.265705,30.971485,50.292885,26.875101,20.445683,84.01333,16.128675,3.1894934,83.995804,13.848584,16.972403,22.25912,64.041855,97.25807,64.97199,54.462166,40.39972,19.477627,55.904163,51.53997,96.20593,49.120754,266.70258,480.83682,343.5544,50.619053,76.427956,10.569738,605.56647,13.098978,436.29776,248.94966,29.585064
41.275932,21.87528,26.58464,59.290382,27.00111,28.213322,78.31325,20.228004,18.197512,91.28011,13.84305,16.873394,10.868153,71.23999,95.71391,80.54608,69.16392,67.98532,76.42634,63.207573,85.15575,87.20273,47.99729,238.46976,487.58203,310.24048,73.98971,92.98888,26.966986,1364.8846,10.867289,308.21783,237.96936,21.709637
28.206823,22.622734,25.195127,58.747185,31.188961,22.2334,86.475784,13.956335,1.8180704,78.39199,7.6370416,10.628111,25.829544,65.11038,98.11977,61.52639,47.30422,40.02218,21.986942,44.813065,41.997,104.984375,62.161255,399.36212,606.5555,505.7941,56.594414,77.46846,10.3966875,471.22284,24.043198,262.09494,241.99023,47.98728
39.882515,25.047232,28.207462,52.530647,19.501873,22.314579,71.15608,13.379895,11.689942,106.92554,20.019512,23.801022,17.099691,79.125145,101.619026,82.3911,57.83448,65.104866,82.78283,67.2328,86.1721,100.17538,61.401855,236.67046,418.8504,334.7351,66.261154,95.381775,11.132019,1509.9381,9.264629,289.64667,159.14754,18.84743
43.08321,26.968683,27.327377,67.20686,26.490284,28.219503,98.131325,17.99099,13.408304,108.20343,20.184895,22.410212,17.415663,93.867874,114.991714,93.233925,83.46287,80.70865,123.83116,93.78267,95.049126,109.214066,64.37266,268.01773,459.02997,352.97256,83.79592,104.965965,16.552227,866.05,11.963556,443.99106,229.13632,24.032833
29.804316,13.451755,20.252867,41.70428,22.328209,24.879894,101.89374,28.214346,7.4246683,99.19884,5.8040347,8.054586,7.5244646,80.44273,104.67267,85.00161,75.36714,74.37346,53.94808,88.85665,82.34512,101.373955,50.958225,274.35995,540.077,324.80286,45.746895,82.13576,6.200135,373.54938,9.822619,147.52441,183.41708,23.713774
39.24677,21.741594,24.44707,40.749306,27.306662,28.217096,76.086815,22.423069,24.081867,104.96039,12.570577,15.010343,7.391658,83.11973,106.86601,92.22875,78.31529,78.68721,96.21327,90.17081,108.25464,95.159454,44.77112,247.79329,488.7791,340.76807,63.294197,84.92902,16.655413,951.621,12.218901,444.1599,372.46585,23.580334
32.429718,20.904854,28.220892,64.16994,21.103504,27.057133,59.20529,22.190647,8.846956,69.54738,14.416586,17.493984,15.362126,54.952923,79.06667,59.57421,31.110165,34.011772,40.374855,36.902252,53.692608,79.071335,45.499016,225.1643,485.8423,242.53879,66.10875,80.08355,11.570499,710.94556,10.32472,257.51544,217.5997,20.132893
28.223232,16.42991,22.51527,44.824974,26.540075,28.495754,104.50356,20.992336,9.6456375,102.871254,11.339136,11.49814,11.595101,86.84072,109.42322,87.47976,76.72287,76.0533,64.78295,91.23769,85.38414,105.75061,55.065205,290.0481,479.50333,380.83087,48.72818,77.28855,8.040167,1033.8982,12.08356,664.47394,302.75183,26.458782
25.356876,16.15239,27.063656,62.849987,30.155777,28.225866,99.00206,22.477285,7.0296392,70.46816,9.144253,11.76095,6.6017365,50.623783,83.00323,59.68806,32.165096,39.21302,44.34388,57.6969,50.831673,75.08307,35.31625,235.55876,466.60596,305.79828,55.923725,78.49846,15.261164,1022.5817,11.920322,416.35654,319.86273,28.975803
28.235153,24.409918,26.305578,50.972534,29.641293,22.558764,80.667816,14.736974,2.4549866,78.25849,10.116814,11.993067,30.847591,66.54061,94.717834,60.901623,46.46368,39.89693,18.715498,41.30398,43.677986,103.20201,59.30912,410.47583,551.107,449.91046,51.94834,71.65483,10.664477,526.87897,20.315495,326.344,262.46747,43.685753
29.408787,13.887085,18.803944,42.023262,25.52978,28.236166,94.37825,24.426357,12.773607,97.82893,8.091319,7.996151,6.1730056,90.525505,109.33057,85.57906,85.01766,80.43685,61.972557,85.32398,87.17969,96.2378,44.904713,264.47028,509.32275,348.9494,51.079998,72.12748,6.412744,687.67426,12.072826,360.8198,284.01233,24.595417
32.307762,21.499537,28.238531,50.937733,11.540743,14.3379345,70.171524,8.826428,12.456545,92.468,14.655899,20.655336,16.320774,63.58425,92.057076,68.04579,45.281334,46.746674,80.32159,66.233444,62.48255,81.7179,50.55096,147.82924,290.4597,209.04529,64.03241,100.67543,7.0477266,283.82007,6.44563,119.90127,122.46948,12.590793
17.46875,67.21511,62.853863,25.79993,31.11025,16.784819,37.94226,9.62015,14.75943,32.420326,13.310771,17.948183,12.64477,20.865221,45.37649,29.96725,10.917151,15.017595,16.207691,34.368855,18.436584,29.651653,19.257532,77.59212,298.0717,92.18282,28.244114,44.77938,18.031727,1037.403,22.970135,521.3172,312.84534,31.950302
39.95144,23.591568,28.245733,52.930347,24.547863,24.80492,83.30566,16.858847,21.054077,89.83822,11.901534,16.708025,10.762184,67.69193,94.67328,76.87638,61.089943,57.739937,65.7572,64.09651,73.20885,88.28928,35.92141,233.1208,629.6901,304.653,65.28388,93.67682,14.449415,493.5943,11.514274,230.04536,177.80745,22.808243
13.3548565,32.054726,39.59864,28.248623,9.4964285,7.5945597,38.26943,5.304383,6.2638025,53.93919,8.434305,20.86739,9.478878,25.162827,56.71233,37.360184,17.10543,18.335918,31.613764,49.86471,28.944107,43.182606,28.808218,104.85415,261.9414,167.59262,34.491783,76.204414,6.4175186,141.50484,5.7489514,58.83204,59.20265,13.515307
32.41619,25.090092,28.25401,33.55323,18.035023,20.52657,51.838158,13.535166,53.255787,72.05557,9.628222,13.528974,4.1987224,52.447937,86.203926,63.4953,38.596085,45.179585,45.09104,53.209328,59.68868,65.11636,24.305851,136.64053,520.5397,225.42964,50.95811,77.31768,12.535438,656.6048,13.626477,273.0436,236.42058,21.813498
29.464798,25.78709,28.257904,46.276184,26.97317,26.610722,51.27586,11.208458,13.648972,71.136314,14.955904,17.627588,17.204128,61.248302,79.10695,58.65746,37.501205,41.778538,29.779629,46.009586,57.027424,74.862564,47.820698,190.66707,412.9459,238.7034,51.23527,66.878685,13.082743,559.6679,13.3916645,238.58138,179.968,23.025717
22.422913,28.258015,27.34874,56.987144,29.477133,25.234188,49.06665,6.173503,11.906515,62.355072,13.268582,12.086488,15.174914,53.146107,76.20733,53.717213,22.925673,26.504766,33.71418,40.469204,39.838608,68.47197,41.188725,152.92105,468.07794,192.90933,58.4781,68.71637,13.383908,1130.0605,18.783323,325.52606,261.0701,32.057934
38.84704,24.917597,28.268814,48.67805,27.200983,26.86202,69.09611,23.420425,18.856121,90.639854,14.697965,20.300415,15.656146,67.40006,90.7943,80.49852,72.351395,70.511635,77.69024,62.920074,80.86778,91.186554,51.693615,255.20361,425.95734,298.32382,63.92791,86.07529,21.545202,1201.7258,13.861814,616.4109,310.98975,25.058393
38.543118,19.08413,28.264053,59.66167,24.512281,27.758526,88.17374,18.34688,19.884912,98.05927,10.508214,17.08288,7.57257,73.67082,102.4401,88.75203,67.33994,65.73091,84.04488,75.40925,92.90787,90.1812,43.654285,207.69695,437.50888,291.87192,75.17637,96.95505,13.506155,359.49762,7.551805,284.48456,184.32292,17.189629
32.31427,28.269053,26.961243,59.441994,17.75463,19.026787,94.53856,12.58681,30.43929,110.75932,23.67296,22.523169,11.110149,89.75341,119.98799,93.98133,59.924755,64.14373,103.01701,86.8168,87.987816,104.87915,51.63258,197.07378,417.3015,327.07675,80.929306,106.3526,10.782753,391.81793,8.784235,328.18604,188.20975,16.535172
39.324257,23.738214,28.279865,59.347473,26.346136,26.567493,76.75492,18.350876,25.516598,92.883316,15.303355,19.184536,9.239758,73.04672,97.994965,82.64755,64.780846,66.820816,76.72595,72.99347,82.88957,83.949165,40.95651,187.86954,434.4817,242.73784,76.402596,92.9675,24.226717,1078.5881,11.884298,416.00098,242.28659,21.15032
32.88329,18.774393,19.633831,39.84491,28.272583,28.161942,67.51575,14.818449,23.230452,87.91783,11.741085,13.592318,8.699644,74.67522,95.860916,76.75651,64.77256,66.85245,44.99482,66.12958,76.49531,82.720604,44.351738,198.7778,529.5572,278.49237,49.694542,69.01001,13.698624,410.01303,22.40426,338.16266,300.17935,31.936045
30.044025,24.191916,28.278646,46.241634,22.589153,22.53544,70.68075,16.241705,28.617863,101.075,23.641445,22.299189,15.258349,83.03176,107.10474,85.48746,57.2419,57.569294,88.70128,69.50144,86.32469,96.74522,53.16039,236.18462,436.127,338.69785,68.85481,90.15195,16.53368,337.6741,8.815049,213.02731,192.44366,17.558846
41.80722,28.281544,25.699793,67.03692,27.23465,27.981888,91.46557,17.364325,16.563738,112.85675,22.242596,21.146597,18.713257,99.86504,118.51854,96.767876,85.54369,85.24973,142.85542,87.56398,98.03542,115.451294,65.31071,293.74484,486.25665,360.24225,88.6298,101.7546,15.021034,808.4317,12.057165,428.25073,246.29607,25.03069
35.441235,28.286392,28.067886,50.030632,22.167248,25.130238,74.831955,22.601122,48.011227,92.39444,14.9644375,17.56026,5.6756215,79.92283,103.204735,84.7662,61.1921,69.57692,77.84397,73.73489,83.07866,88.622696,31.67371,160.73306,402.06094,238.11386,71.31747,88.92714,14.060957,664.1714,12.467293,417.3356,217.2642,20.079004
27.686993,28.283539,30.979849,74.30917,23.814022,26.627096,56.585125,20.928173,13.615419,96.05286,24.37681,26.631632,27.08346,76.92558,93.09035,81.32396,51.313026,51.92732,91.9441,69.39525,87.22549,92.499756,78.08519,236.41765,376.27414,294.71616,86.163826,88.00664,25.395954,386.37564,13.511385,258.92844,193.69006,23.849964
32.679142,13.032741,19.880146,44.91612,26.744736,28.283916,110.93117,27.006535,4.667218,94.25358,5.587302,7.5261393,6.3191004,77.420265,104.80717,79.82027,68.48025,65.9673,46.429405,78.57719,73.18643,100.76273,50.716164,292.57907,586.5734,326.461,49.076847,77.011765,8.59568,751.4056,10.261504,454.94537,272.7836,23.142565
28.294998,81.31095,85.60036,12.096849,30.081827,15.420911,48.73695,9.9237385,35.465057,57.08537,15.9348345,30.574432,9.049207,33.728783,61.626892,42.593796,28.215,28.888317,25.004536,62.29883,29.9166,40.40153,18.608257,100.48899,209.86877,99.93686,14.422185,38.11228,4.5746813,935.3249,23.930082,261.15494,193.98209,34.16144
19.752823,33.18904,45.622734,31.371033,18.36349,19.263905,31.280762,14.869191,17.990284,20.035564,9.969692,12.072113,9.511789,15.962898,36.444344,25.93342,9.1854105,11.626015,16.502789,23.893917,16.64935,19.114773,12.857447,27.089579,87.089775,25.470985,28.300735,44.86897,9.779604,338.1121,13.876772,248.88533,275.31897,21.533289
28.299404,26.939274,31.791111,58.62674,14.761976,14.461525,76.60683,9.595324,22.136192,83.07405,26.59486,21.812588,11.298769,66.063644,98.25462,69.714005,61.08657,50.54442,50.832603,68.40026,55.07854,79.386185,26.001307,148.96672,324.9889,182.24916,65.733894,92.07496,9.73389,641.1832,7.617139,819.07153,175.83507,12.9020815
35.47688,20.198334,20.668455,41.216724,24.812256,28.305729,62.86132,22.823853,41.92494,86.282364,11.23689,12.884996,4.4619904,74.45553,96.93616,81.478935,70.64046,73.30181,60.785522,62.095203,87.44936,81.63249,37.13544,203.04788,448.4145,269.21613,57.116985,82.68397,15.667801,1121.4713,16.07012,348.84796,248.33401,22.550909
45.873734,26.527523,27.251913,72.09545,26.453915,28.308014,106.1343,14.21084,10.556782,106.1329,18.159052,21.618633,16.4446,88.97624,114.54181,87.81986,80.34459,71.12803,120.46269,83.16441,85.34131,109.30764,60.745872,276.68335,432.37793,385.3278,86.02354,103.94673,15.465912,672.1107,9.72173,387.51764,188.1309,21.165495
